SO11.txt.pos	1	27	event	e1	1
SO11.txt.pos	1	38	event	e2	1
SO11.txt.pos	1	41	event	e3	1
SO11.txt.pos	1	43	event	e4	1
SO11.txt.pos	2	53	event	e5	1
SO11.txt.pos	2	57	event	e6	1
SO11.txt.pos	2	62	event	e7	1
SO11.txt.pos	2	69	event	e8	1
SO11.txt.pos	2	79	event	e9	1
SO11.txt.pos	2	82	event	e10	1
SO11.txt.pos	2	86	event	e11	1
SO11.txt.pos	2	88	event	e12	1
SO11.txt.pos	2	94	event	e13	1
SO11.txt.pos	2	96	event	e14	1
SO11.txt.pos	2	98	event	e15	1
SO11.txt.pos	2	106	event	e16	1
SO11.txt.pos	2	109	event	e17	1
SO11.txt.pos	3	119	event	e18	1
SO11.txt.pos	3	137	event	e19	1
SO11.txt.pos	4	152	event	e20	1
SO11.txt.pos	4	154	event	e21	1
SO11.txt.pos	4	160	event	e22	1
SO11.txt.pos	4	166	event	e23	1
SO11.txt.pos	5	171	event	e24	1
SO11.txt.pos	5	178	event	e25	1
SO11.txt.pos	5	179	event	e26	1
SO11.txt.pos	5	185	event	e27	1
SO11.txt.pos	5	187	event	e28	1
SO11.txt.pos	5	190	event	e29	1
SO11.txt.pos	5	197	event	e30	1
SO11.txt.pos	6	207	event	e31	1
SO11.txt.pos	6	210	event	e32	1
SO11.txt.pos	6	211	event	e33	1
SO11.txt.pos	6	218	event	e34	1
SO11.txt.pos	6	219	event	e35	1
SO11.txt.pos	6	231	event	e36	1
SO11.txt.pos	7	242	event	e37	1
SO11.txt.pos	7	247	event	e38	1
SO11.txt.pos	7	249	event	e39	1
SO11.txt.pos	7	251	event	e40	1
SO11.txt.pos	7	255	event	e41	1
SO11.txt.pos	7	257	event	e42	1
SO11.txt.pos	7	258	event	e43	1
SO11.txt.pos	7	263	event	e44	1
SO11.txt.pos	7	266	event	e45	1
SO110.txt.pos	3	34	event	e1	1
SO110.txt.pos	3	38	event	e2	1
SO110.txt.pos	3	40	event	e3	1
SO110.txt.pos	4	50	event	e4	1
SO110.txt.pos	4	52	event	e5	1
SO110.txt.pos	4	54	event	e6	1
SO110.txt.pos	4	60	event	e7	1
SO110.txt.pos	4	62	event	e8	1
SO110.txt.pos	4	64	event	e9	1
SO110.txt.pos	4	73	event	e10	1
SO110.txt.pos	4	78	event	e11	1
SO110.txt.pos	5	83	event	e12	1
SO110.txt.pos	5	90	event	e13	1
